pigID,pigID_blind,age_days,age_days_edit,age_week,gender_cohort,Study_group,housing,sampling,biome_study,variableid,group,variable,amr_biome,indices,value,animal_prev,amr_prev
367,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.615739689,1,0.838637723
373,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.546542663,1,0.831068755
368,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.350248018,1,0.7810491
292,1,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.061452479,1,0.755862134
296,2,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.517987203,1,0.806441239
389,7,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.350248018,1,0.631697887
391,8,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.424228071,1,0.788950965
388,,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.546542663,1,0.81154268
394,,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.245512668,1,0.776312299
363,3,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.343999069,1,0.803547665
366,4,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.827369273,1,0.72185067
369,5,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.709269961,1,0.701922616
379,6,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.204119983,1,0.767071492
361,,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.920123326,1,0.732438772
370,,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.546542663,1,0.668267801
365,,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.847572659,1,0.702507657
372,,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.245512668,1,0.766619708
362,,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.760422483,1,0.712314372
367,,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.204119983,1,0.631244324
373,,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.7355989,1,0.69040839
368,,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,0,0,0
292,1,350,350,50,1,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.204119983,1,0.770186368
296,2,350,350,50,1,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.936513742,1,0.732675156
389,7,350,350,50,1,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.049218023,1,0.755024364
391,8,350,350,50,1,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.10720997,1,0.741315403
388,,350,350,50,1,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,0,0,0
394,,350,350,50,1,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.709269961,1,0.720958762
363,3,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.584331224,1,0.667634746
366,4,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.204119983,1,0.612657775
369,5,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,0,0,0
379,6,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.58069694,1,0.836186277
361,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.221153322,1,0.768588178
370,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.429429264,1,0.793678934
365,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.827369273,1,0.722331794
372,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.061452479,1,0.765717516
362,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.268577972,1,0.782885934
367,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.429429264,1,0.822721312
373,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,0,0,0
368,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,5.318063335,1,0.786178234
292,1,371,371,53,1,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,0,0,0
296,2,371,371,53,1,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,0,0,0
389,7,371,371,53,1,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.459392488,1,0.673046456
391,8,371,371,53,1,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.408239965,1,0.644991861
388,,371,371,53,1,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,3.944482672,1,0.587930108
394,,371,371,53,1,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,3.681241237,1,0.540947946
363,3,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.10720997,1,0.591876514
366,4,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.204119983,1,0.60854735
369,5,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.245512668,1,0.616239386
379,6,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,3.903089987,1,0.58103715
361,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,3.681241237,1,0.548011428
370,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.079181246,1,0.631482303
365,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,3.982271233,1,0.6222731
372,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,3.748188027,1,0.591686497
362,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.421603927,1,0.66030907
367,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.225309282,1,0.635336452
373,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.459392488,1,0.666826023
368,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.sulfa,MAC,Sulphonamides,Sulfamethoxazole,mac.sulfa,4.505149978,1,0.671498276
292,1,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,6.264465835,1,0.915537388
296,2,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,6.276047708,1,0.949466518
389,7,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,6.522338914,1,0.994321585
391,8,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,6.349476625,1,0.923527855
388,,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.696264111,1,0.846438085
394,,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,6.194574665,1,0.920210396
363,3,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.997294107,1,0.857087613
366,4,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,6.111237459,1,0.893143411
369,5,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,6.377505348,1,0.960717667
379,6,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,6.775445357,1,1.013488856
361,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,6.201414089,1,0.948030998
370,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,6.076475353,1,0.881827125
365,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.997294107,1,0.874926448
372,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,6.143422142,1,0.897847129
362,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,6.403834287,1,0.929521407
367,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,6.359021943,1,0.914448426
373,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,6.481593946,1,0.932397296
368,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,6.018483406,1,0.867303839
292,1,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.268577972,1,0.823828788
296,2,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,4.806179974,1,0.739912637
389,7,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.324693914,1,0.827249129
391,8,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.117933835,1,0.773646121
388,,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.16790781,1,0.80048982
394,,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.158362492,1,0.773438196
363,3,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.324693914,1,0.805220163
366,4,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.356408327,1,0.805413577
369,5,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,3.806179974,1,0.562984237
379,6,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.212720154,1,0.808869403
361,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,0,0,0
370,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.554368001,1,0.806547699
365,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.569607968,1,0.822028321
372,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.283301229,1,0.767186194
362,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.16790781,1,0.773287459
367,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.311329952,1,0.793178086
373,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.237543738,1,0.779214344
368,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,4.584331224,1,0.665689021
292,1,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,4.760422483,1,0.749168411
296,2,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.221153322,1,0.785076028
389,7,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,4.847572659,1,0.737361885
391,8,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,3.982271233,1,0.62623958
388,,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.138618434,1,0.837509145
394,,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.43964843,1,0.813676855
363,3,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.374381698,1,0.807533433
366,4,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,4.709269961,1,0.714786514
369,5,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.569607968,1,0.839964923
379,6,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.283301229,1,0.799601032
361,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,3.806179974,1,0.590613429
370,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,4.10720997,1,0.633672829
365,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.221153322,1,0.763059645
372,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.429429264,1,0.789707476
362,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.408239965,1,0.819510498
367,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,4.408239965,1,0.638839796
373,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.43964843,1,0.80735018
368,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,3.806179974,1,0.585652841
292,1,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,5.253338005,1,0.792267549
296,2,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,4.10720997,1,0.611423663
389,7,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,3.982271233,1,0.600804604
391,8,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,0,0,0
388,,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,mac.amp,MAC,Penicillins,Ampicillin,mac.amp,4.10720997,1,0.633672829
